"MonthlyRevenue","IncomeGroup","AgeHH1","fit.cluster"
84.14,3,40,1
44.34,6,38,2
17.71,5,30,2
105.94,6,64,1
38.74,4,24,2
165.78,6,34,3
91.6,2,80,1
56.83,6,38,2
53.95,9,66,2
60.77,3,38,1
35.18,7,30,2
51.94,6,36,2
29.99,8,50,2
33.76,6,36,2
50.95,7,30,2
32.12,6,46,2
50.54,0,30,2
131,6,28,1
120.39,9,42,1
51.88,3,28,2
163.5,5,30,3
98.05,9,48,1
32.49,4,36,2
34.99,3,74,2
84.84,5,30,1
94.99,6,42,1
81.37,1,52,1
72.89,3,32,1
34.99,6,50,2
28.49,9,52,2
208.61,6,30,3
30.24,5,34,2
56.6,7,46,2
30.01,6,58,2
10.74,4,74,2
81.64,3,26,1
93.61,3,30,1
60.23,8,26,1
53.49,6,42,2
50,4,50,2
62.93,4,24,1
49.99,0,44,2
30,7,60,2
59.99,7,52,2
9,2,24,2
41.51,6,38,2
52.89,0,48,2
10.72,6,30,2
40.59,7,58,2
29.55,5,52,2
78.16,5,36,1
78.19,5,24,1
52.25,9,46,2
76.45,7,60,1
44.48,6,24,2
58.12,2,52,2
21.53,5,50,2
31.68,4,46,2
82.57,3,58,1
29.99,6,34,2
86.47,1,32,1
84.25,6,26,1
103.69,3,28,1
51.18,9,32,2
34.57,6,36,2
51.39,7,28,2
16.29,9,60,2
39.2,3,30,2
36.99,6,40,2
91.25,9,44,1
52.15,6,58,2
47.49,4,54,2
17.28,6,72,2
53.75,6,28,2
40,3,70,2
30.78,7,28,2
14.78,7,54,2
34.99,9,64,2
39.3,9,44,2
94.06,6,28,1
18.21,9,32,2
52.71,7,34,2
30.16,8,54,2
15.62,3,30,2
137.69,5,38,1
81.36,1,24,1
76.66,8,42,1
214.34,6,48,3
157.24,1,40,3
54.03,6,32,2
121.15,5,26,1
64.61,6,28,1
17.29,8,84,2
32.98,6,48,2
9.8,9,20,2
59.17,6,58,2
40.03,5,40,2
95.24,8,46,1
69.95,4,28,1
31.33,6,50,2
20.48,5,34,2
30.24,7,52,2
261.31,9,42,3
36.03,1,32,2
38.62,7,34,2
242.48,9,32,3
84.31,2,34,1
66.2,5,26,1
43.07,9,56,2
26.9,7,32,2
79.5,8,26,1
49.87,6,56,2
69.23,9,56,1
32.49,7,36,2
33.24,6,32,2
54.19,6,36,2
31.23,9,54,2
114.31,5,44,1
52.98,6,46,2
53.25,9,60,2
26.99,7,40,2
91.77,6,24,1
30.18,9,38,2
21.73,8,48,2
44.48,6,26,2
50,6,62,2
71.79,7,46,1
75.37,6,32,1
40.17,2,72,2
78.5,7,46,1
62.88,2,58,1
33.81,4,26,2
51.44,6,52,2
44.32,4,36,2
11.53,9,50,2
59.6,4,22,2
45.89,6,34,2
10.74,6,34,2
33.83,1,30,2
54.69,4,36,2
111.81,6,28,1
62.44,7,30,1
100.19,9,56,1
66.17,7,60,1
62.11,6,38,1
88.06,3,22,1
127.47,2,22,1
71.01,6,68,1
32.7,9,52,2
60.64,9,52,2
44.78,8,42,2
77.99,4,58,1
38.18,2,62,2
38.55,9,74,2
30.22,6,38,2
35.74,2,66,2
35.14,7,30,2
72.69,6,32,1
64.84,9,50,1
41.61,9,48,2
245.78,5,46,3
56.76,9,70,2
32.7,3,48,2
30.09,6,46,2
82.65,7,56,1
35.09,2,26,2
39.1,4,26,2
69.41,4,42,1
91.06,6,42,1
45.73,4,34,2
13.95,6,28,2
164.07,9,46,3
51.68,7,36,2
35.48,7,40,2
78.55,6,48,1
10,9,38,2
74.73,5,38,1
57.25,6,44,2
10.84,9,42,2
33.57,6,30,2
50.42,9,36,2
130.12,7,72,1
40.7,8,58,2
84.69,6,54,1
57.71,6,28,2
26.5,2,58,2
65.12,2,32,1
46.81,4,30,2
49.21,1,34,2
35.67,4,60,2
67.95,7,46,1
42.81,7,28,2
86.7,8,30,1
59.44,6,48,2
113.09,7,40,1
40.62,6,52,2
30.88,4,46,2
259.7,7,32,3
29.1,7,44,2
84.89,5,36,1
17.58,7,64,2
54.08,5,44,2
32.49,6,66,2
63.3,0,34,1
32.24,6,26,2
53.52,4,48,2
53.04,8,30,2
54.24,4,28,2
32.13,7,34,2
35.05,6,48,2
25.21,3,24,2
50.74,4,38,2
34.71,6,38,2
28.59,6,48,2
58.04,9,46,2
50.74,6,38,2
54.99,3,48,2
91.95,5,46,1
69.81,8,36,1
46.41,6,26,2
61.03,3,34,1
85.02,9,54,1
43.16,8,34,2
31.22,4,26,2
49.72,9,82,2
51.37,6,36,2
56.99,9,72,2
47.3,6,66,2
37.62,6,76,2
133.78,6,28,1
15.4,5,30,2
29.99,7,70,2
119.77,2,36,1
10.59,9,50,2
94.49,6,30,1
30.26,6,52,2
194.9,4,46,3
111.21,7,26,1
17.26,4,28,2
230.65,4,36,3
57.05,3,40,2
118.03,9,30,1
42.41,6,34,2
50.07,6,48,2
51.69,4,28,2
29.99,9,50,2
31.64,6,30,2
70.33,3,32,1
48.27,7,68,2
63.68,6,36,1
50.97,4,26,2
58.41,8,48,2
143.37,5,22,3
80.97,6,58,1
36.87,4,30,2
42.29,0,40,2
26.88,6,42,2
9.72,9,86,2
29.99,4,36,2
49.99,9,50,2
17.14,6,70,2
104.05,9,58,1
53.48,6,32,2
52.03,6,58,2
64.23,6,36,1
67.58,2,40,1
17.14,7,50,2
50,6,40,2
68.93,4,56,1
39.91,4,28,2
130.79,9,34,1
41.48,8,40,2
90.65,8,20,1
65.69,7,52,1
52.98,3,30,2
40.92,5,28,2
60.83,6,50,2
30.48,7,68,2
38.41,3,54,2
75.98,6,42,1
106.67,4,28,1
16.37,1,78,2
84.41,1,24,1
17.84,7,56,2
102.03,1,24,1
34.12,5,42,2
156.4,5,38,3
93.38,5,44,1
50.06,9,52,2
56.15,3,28,2
118.75,6,28,1
68.28,9,48,1
34.99,6,56,2
72.98,9,52,1
32.78,6,58,2
46.14,4,50,2
10.74,8,48,2
45,7,40,2
31.15,7,28,2
37.24,1,44,2
31.11,7,60,2
101.91,6,34,1
52.64,5,24,2
57.61,6,46,2
46.48,8,36,2
101.41,2,36,1
32.78,4,46,2
41.81,5,28,2
48.82,6,26,2
110.56,7,28,1
43.88,2,30,2
52.99,6,58,2
54.55,4,36,2
59.59,1,30,2
59.01,9,56,2
30.24,8,54,2
43.41,7,42,2
33.81,0,22,2
67.86,6,50,1
84.56,3,36,1
50.24,9,52,2
74.12,1,46,1
52.92,6,44,2
30.24,6,32,2
5.75,8,42,2
39.62,4,46,2
37.92,4,40,2
50.15,8,52,2
48.66,7,54,2
59.27,9,32,2
67.78,9,48,1
65.68,5,54,1
59.93,3,42,2
30.26,5,34,2
54.49,4,52,2
21.2,5,36,2
33.03,5,44,2
35.34,6,30,2
73.3,4,70,1
16.99,6,84,2
41.37,2,30,2
48.63,7,44,2
21.97,7,46,2
73.08,5,26,1
32.49,5,34,2
73.83,5,54,1
33.18,4,34,2
37,1,48,2
57.56,3,30,2
52.23,6,52,2
75.67,5,54,1
36.8,5,64,2
40.74,9,52,2
54.63,8,50,2
145.26,7,26,3
52.7,7,34,2
33.47,6,68,2
65.49,1,24,1
49.99,9,34,2
43.66,9,38,2
44.59,3,22,2
38.58,1,54,2
89.79,8,30,1
65.59,6,44,1
36.85,6,32,2
41.48,4,42,2
61.99,6,52,1
35.52,5,46,2
63.89,4,34,1
46.83,8,48,2
32.98,5,32,2
99.98,0,28,1
80.81,5,34,1
36.04,6,42,2
36.03,4,50,2
56.66,3,26,2
36.41,5,30,2
70.59,9,20,1
50.12,9,46,2
152.14,9,44,3
200.44,5,24,3
40.94,6,46,2
87.94,9,44,1
50.09,0,30,2
57.87,6,48,2
10.99,7,30,2
77.36,6,36,1
42.66,9,56,2
37.26,3,34,2
13.54,8,50,2
119.18,7,26,1
52.44,6,30,2
84.87,6,30,1
29.99,8,42,2
101,0,26,1
83.45,7,50,1
86.89,5,66,1
32.7,3,36,2
60.88,7,52,2
50.99,6,44,2
100.56,8,38,1
32.49,7,38,2
36.47,5,82,2
79.9,6,56,1
35.3,9,64,2
35.3,7,58,2
19.5,4,24,2
43.94,7,54,2
56.86,7,42,2
77.52,5,30,1
175.23,3,46,3
66.6,4,58,1
26.49,9,50,2
8,8,36,2
92.3,4,40,1
75.93,9,46,1
10.49,7,38,2
30,6,66,2
62.31,9,62,1
14.42,7,46,2
86.24,8,54,1
83.63,6,28,1
31.98,3,30,2
118.55,9,46,1
53.7,8,56,2
46.23,9,46,2
114.05,4,34,1
38.36,7,46,2
16.99,7,46,2
59.05,6,40,2
88.26,6,46,1
201.94,8,54,3
35.24,6,44,2
72.39,6,50,1
30.58,4,32,2
38.83,9,38,2
50.73,4,72,2
93.24,7,42,1
47.36,6,58,2
45.82,5,42,2
68.49,5,40,1
50.44,6,42,2
75.7,2,32,1
49.77,7,42,2
9.74,7,56,2
41.99,6,60,2
30.1,6,44,2
67.72,1,34,1
29.99,6,48,2
68.22,6,50,1
30.87,9,58,2
10.29,8,28,2
95.44,7,44,1
32.98,5,42,2
5.04,4,60,2
137.49,7,58,1
50.94,5,56,2
119.64,1,32,1
59.94,8,28,2
73.84,6,32,1
38.18,7,32,2
34.13,5,28,2
68.46,9,50,1
35.34,9,32,2
66.11,4,26,1
16.11,9,44,2
85.23,6,42,1
37.23,5,46,2
84.84,9,46,1
82.24,5,42,1
50.49,9,32,2
51.5,9,60,2
33.9,4,54,2
34.37,6,48,2
40.88,4,50,2
38.27,5,56,2
31.57,6,32,2
33.79,7,52,2
49.81,4,40,2
35.24,5,28,2
94.99,6,48,1
75.91,6,30,1
48.54,5,32,2
87.8,5,44,1
49.25,8,30,2
34.69,6,30,2
33.49,2,56,2
30.26,6,42,2
75.88,6,34,1
26.89,7,60,2
108.86,8,38,1
13.24,7,48,2
33.85,6,56,2
34.99,1,52,2
55.83,8,34,2
86.63,9,54,1
5,4,68,2
42.49,6,46,2
68.87,9,50,1
33.59,5,36,2
79.44,2,70,1
40.89,9,44,2
57.01,6,30,2
78.15,9,42,1
101.77,8,24,1
50.44,4,42,2
32.85,5,42,2
14.78,9,46,2
31.72,3,74,2
33.25,8,54,2
79.17,2,26,1
166.63,6,54,3
65.98,8,50,1
34.99,6,58,2
296.71,5,60,3
62.88,5,34,1
9.99,4,28,2
62.11,6,34,1
34.48,5,30,2
163.5,4,28,3
49.99,7,32,2
71.77,5,52,1
29.99,6,60,2
11.97,9,52,2
29.99,6,36,2
40.91,8,90,2
70.75,7,52,1
32.49,8,28,2
39.8,6,62,2
34.07,4,30,2
81.59,6,24,1
31.02,8,54,2
40.12,4,38,2
50.98,7,44,2
36.11,9,54,2
162.03,0,52,3
33.51,4,70,2
30.98,6,30,2
79.03,7,66,1
80.97,9,48,1
54.38,4,22,2
32.42,7,32,2
53.63,6,26,2
40.72,5,56,2
59.25,4,32,2
38.46,5,68,2
23.49,4,54,2
35.18,6,36,2
30.32,6,46,2
40.58,8,46,2
32.74,7,42,2
49.3,4,56,2
30.26,5,42,2
16.99,6,38,2
125.73,4,32,1
41.68,7,38,2
75.5,9,50,1
181.23,4,54,3
61.03,3,50,2
46,8,32,2
111.39,6,66,1
38.21,5,32,2
32.91,2,72,2
39.29,7,64,2
51.72,9,50,2
28.49,9,60,2
50.59,5,52,2
71.71,6,48,1
44.83,7,28,2
83,6,40,1
34.22,6,40,2
37.18,1,24,2
29.99,3,28,2
50.44,3,54,2
48.49,9,34,2
60.69,6,50,2
44.59,9,52,2
10.4,3,60,2
38.59,3,20,2
53.67,7,50,2
74.23,6,66,1
77.71,6,28,1
74.08,0,60,1
113.36,6,38,1
62.99,5,28,1
82.42,7,48,1
45.48,6,44,2
45.48,6,44,2
11.25,7,42,2
17.07,9,36,2
55.39,6,70,2
35.87,1,52,2
159.85,4,22,3
30.26,2,34,2
67.37,9,46,1
58.7,3,36,2
28.78,6,40,2
9.04,6,28,2
59.99,7,76,2
30.41,5,38,2
92.14,3,32,1
85.39,6,34,1
58.16,5,26,2
46.99,9,48,2
145.04,2,26,3
37.57,9,42,2
62.76,7,46,1
33.29,9,54,2
57.72,6,38,2
109.56,1,28,1
45,5,40,2
40.29,7,58,2
102.39,1,30,1
50.55,4,48,2
48.45,7,56,2
23.46,7,50,2
75.67,3,32,1
31.22,4,88,2
111.54,6,26,1
40.66,8,32,2
44.23,7,44,2
35.59,6,54,2
67.9,6,34,1
77.47,6,32,1
65.28,3,50,1
74.5,4,38,1
33.09,7,54,2
275.14,9,32,3
34.1,4,30,2
170.33,4,40,3
29.99,6,52,2
146.86,8,60,3
27.4,6,32,2
16.99,6,50,2
43.33,4,32,2
162.88,9,30,3
229.35,7,50,3
61.53,8,74,2
96.28,0,58,1
25.46,4,26,2
80.98,4,76,1
54.86,6,38,2
19.87,3,60,2
103.08,6,32,1
35.09,3,38,2
97.62,6,36,1
35.36,5,42,2
40.54,7,78,2
93.61,3,56,1
14.53,8,50,2
52.6,6,44,2
48.72,9,34,2
42.49,9,30,2
36.2,4,36,2
48.63,6,52,2
81.32,8,42,1
76.18,6,26,1
29.99,6,28,2
46.47,4,52,2
141.83,1,60,1
52.19,5,38,2
28.75,9,38,2
143.19,3,30,3
29.99,4,68,2
80.75,4,48,1
50.23,6,34,2
37.37,8,54,2
45.81,3,30,2
52.63,5,66,2
53.94,6,38,2
82.44,5,30,1
45.41,7,38,2
38.78,5,46,2
201.99,6,52,3
218.31,3,30,3
19.06,4,24,2
29.99,4,54,2
37.63,6,30,2
35.3,5,50,2
34.42,6,34,2
36.78,4,36,2
56.09,5,30,2
77.06,5,34,1
75.51,4,38,1
53.37,9,50,2
10,8,48,2
166.6,9,42,3
45.88,9,80,2
56.52,4,50,2
41.96,8,52,2
84.99,7,58,1
75.49,7,34,1
44.63,6,62,2
45.09,6,50,2
35.3,4,58,2
16.99,7,46,2
71.05,5,58,1
53.88,9,36,2
78.46,5,34,1
55.02,1,42,2
34.41,9,54,2
50.98,7,48,2
37.29,6,40,2
23.69,4,42,2
48.15,6,36,2
35.53,3,38,2
84.07,6,30,1
33.55,6,64,2
37.97,3,44,2
58.74,5,48,2
30,5,46,2
23.06,6,48,2
34.79,7,44,2
38.19,1,40,2
58.59,7,58,2
71.59,9,58,1
53.25,5,28,2
34.17,1,30,2
46.92,6,48,2
228.37,7,22,3
57.27,5,32,2
35.15,3,22,2
73.47,5,36,1
38.87,3,40,2
69.3,9,34,1
53.06,3,92,2
29.99,7,56,2
30.52,9,62,2
55.14,6,42,2
30,5,50,2
31.23,9,34,2
126.55,3,52,1
23.92,4,62,2
76.47,6,40,1
42.51,6,24,2
46,5,30,2
40.02,3,38,2
47.63,9,32,2
45,7,42,2
57.49,8,42,2
29.53,8,46,2
29.41,5,22,2
79.08,7,44,1
46.06,7,32,2
10,9,44,2
29.99,3,62,2
43.99,7,40,2
44.47,6,34,2
58.34,7,50,2
220.33,6,40,3
22.21,8,44,2
30.75,4,24,2
55.48,1,28,2
40.8,5,50,2
34.99,9,40,2
33.09,6,60,2
40.05,6,50,2
50.77,7,44,2
93.39,9,50,1
32.92,9,62,2
30.88,9,36,2
30,6,70,2
29.99,3,60,2
43.23,6,62,2
35.25,1,28,2
7.5,9,54,2
98.7,7,30,1
114.39,8,62,1
101.86,9,50,1
34.09,6,42,2
96.15,6,32,1
85.83,1,44,1
58.17,7,44,2
35.99,6,44,2
60.08,7,30,2
30.09,6,38,2
33.35,9,40,2
41.74,6,46,2
89.41,9,48,1
33.3,6,50,2
201.62,5,30,3
29.99,6,34,2
41.75,6,62,2
77.41,9,40,1
33.86,1,34,2
82.72,3,24,1
54.67,7,54,2
31.82,9,26,2
68.3,7,34,1
29.99,5,38,2
60.38,6,38,2
56.78,6,30,2
30.15,6,42,2
32.49,6,36,2
64.47,5,30,1
120.95,7,46,1
29.99,6,38,2
44.98,9,48,2
62.59,6,24,1
89.81,6,42,1
91.67,8,52,1
55.87,5,48,2
62.6,3,52,1
195.72,7,32,3
35.98,9,42,2
20.25,4,30,2
81.12,6,54,1
49.99,9,48,2
10.09,9,42,2
45.39,7,38,2
41.74,6,42,2
38.61,0,20,2
30,4,84,2
26.05,6,46,2
59.03,9,30,2
83.21,4,50,1
56.55,4,24,2
78.67,7,46,1
10.24,4,30,2
31.7,7,28,2
110.14,1,32,1
45,5,34,2
29.99,9,48,2
66.69,9,36,1
43.24,8,50,2
79.48,5,42,1
109.72,3,40,1
37.71,9,52,2
38.03,6,50,2
35.97,0,48,2
19.91,6,60,2
60.6,6,36,2
55.05,5,42,2
53.62,9,40,2
69.04,7,48,1
50.49,4,44,2
38.16,8,52,2
66.24,6,30,1
80.54,5,38,1
39.09,6,46,2
133.3,7,32,1
86,2,34,1
56.42,3,32,2
34.13,4,30,2
152.41,2,32,3
50.69,7,50,2
66.49,1,52,1
50.45,1,30,2
73.53,9,38,1
40.69,6,52,2
73.59,9,46,1
21.98,6,40,2
56.67,9,60,2
26.68,7,36,2
56.55,6,32,2
95.29,6,36,1
138.98,2,30,1
30.26,9,42,2
63.25,4,52,1
124.11,6,56,1
54.45,7,30,2
22.88,3,38,2
54.13,6,62,2
81.39,9,56,1
130.82,7,46,1
59.99,9,38,2
50,0,30,2
31.65,3,34,2
60.76,9,52,2
39.58,7,56,2
65.83,5,54,1
117.78,5,36,1
40.33,7,34,2
77.56,7,52,1
38.7,6,42,2
76.55,5,50,1
30.27,5,50,2
129.55,3,20,1
16.8,3,52,2
56.77,6,42,2
40.52,7,30,2
54.38,9,40,2
34.82,6,46,2
84.92,5,34,1
145.61,9,46,3
33.24,9,38,2
101.33,6,56,1
265.15,0,26,3
57.33,8,46,2
93.39,6,32,1
30.06,9,32,2
131.82,9,38,1
17.49,7,36,2
315.54,6,42,3
51.19,7,28,2
47.09,7,28,2
10.25,8,58,2
180.62,6,36,3
61.7,6,42,1
62.81,6,36,1
78.52,4,58,1
86.25,7,32,1
40.06,5,34,2
31.02,6,30,2
21.35,7,34,2
78.36,8,52,1
17.75,8,46,2
79.34,6,26,1
216.93,3,52,3
32.74,9,40,2
50,4,38,2
50,7,40,2
154.06,6,48,3
39.25,4,48,2
72.18,8,70,1
27.1,9,34,2
30.65,3,22,2
29.99,4,24,2
61.92,7,54,1
39.92,6,24,2
30.77,8,50,2
82.45,6,50,1
185.69,0,28,3
38.99,7,40,2
47.49,8,44,2
5,9,52,2
56.48,3,44,2
28.81,7,50,2
32.49,6,32,2
33.05,6,30,2
75.74,9,50,1
204.09,3,42,3
75.15,7,50,1
51.01,5,22,2
30.59,3,34,2
33.42,5,36,2
15.68,7,32,2
32.99,4,44,2
266.16,1,42,3
51.74,9,52,2
30,1,28,2
33.27,9,38,2
79.3,9,40,1
36.75,1,74,2
32.49,9,48,2
55.91,4,52,2
39.8,9,62,2
30.25,9,50,2
30.46,8,60,2
77.61,6,32,1
181.81,6,26,3
30.98,6,34,2
33.35,6,42,2
13.62,8,36,2
10,1,48,2
36.97,7,40,2
11.25,9,38,2
629.5,7,24,3
33.95,6,52,2
30.1,9,32,2
36.54,6,30,2
41.25,7,34,2
61.9,5,50,1
81.94,7,38,1
29.6,7,74,2
29.99,4,66,2
51.35,4,38,2
44.82,5,48,2
45.65,3,30,2
31.32,5,46,2
213.82,7,58,3
33.79,4,24,2
30.24,4,46,2
68.36,5,48,1
35.55,6,52,2
30.52,6,60,2
30.26,8,88,2
35.69,7,18,2
61.63,4,32,1
30.26,6,46,2
75.3,6,40,1
31.5,2,44,2
101.33,4,34,1
29.99,6,42,2
36.91,7,54,2
31.02,7,28,2
57.06,2,56,2
102.61,6,50,1
133.41,7,32,1
49.99,4,22,2
30,7,38,2
218.44,6,50,3
75.98,4,30,1
78.45,9,44,1
93.55,4,38,1
97.92,9,46,1
34.81,7,52,2
34.83,3,40,2
51.64,6,28,2
45.31,1,28,2
17.14,6,44,2
100.84,6,58,1
56.7,1,28,2
53.7,8,46,2
34.73,7,24,2
13.64,3,54,2
145.35,9,54,3
53.11,7,52,2
49.99,6,42,2
106.33,1,56,1
98.24,3,28,1
36.21,3,36,2
31.63,4,82,2
30.22,5,30,2
30.82,6,42,2
74.86,9,54,1
25.29,2,20,2
31.13,1,52,2
79.94,0,28,1
158.15,7,24,3
63.49,9,54,1
58.05,7,32,2
245.23,9,36,3
104.59,9,60,1
25.39,7,28,2
48.56,4,40,2
336.43,6,46,3
51.72,9,48,2
151.07,3,28,3
22.73,7,26,2
33.49,8,52,2
30.88,8,44,2
34.72,2,32,2
49.99,5,40,2
60.73,3,28,1
57.91,6,54,2
77.15,7,30,1
37.15,8,34,2
92.9,6,34,1
82.67,0,54,1
75.45,4,38,1
70.83,3,52,1
62.77,0,46,1
75.92,9,40,1
45.09,7,26,2
36.56,5,30,2
36.73,4,24,2
33.03,5,70,2
54.52,8,28,2
59.19,5,58,2
29.57,5,38,2
233.73,6,32,3
30.27,6,60,2
44.43,6,42,2
44.12,8,50,2
37.22,7,36,2
104.61,9,28,1
51.81,4,28,2
90.48,6,24,1
64.41,3,52,1
45.15,9,54,2
32.19,5,64,2
46.82,6,40,2
48.25,7,34,2
54.24,6,38,2
38.48,6,28,2
51.83,6,36,2
17.5,5,44,2
29.99,7,64,2
49.38,4,50,2
30.26,4,56,2
95.84,7,26,1
30.27,9,50,2
31.91,7,50,2
50.84,1,28,2
23.3,4,42,2
48.09,1,30,2
9.16,3,32,2
30.63,6,36,2
51.44,7,58,2
54.17,9,52,2
39.2,2,60,2
42.51,6,48,2
30.26,6,40,2
121.3,4,36,1
35.77,8,42,2
35.8,6,38,2
33.83,7,38,2
29.02,1,32,2
20.17,3,72,2
109.97,4,24,1
53.45,6,52,2
12.95,7,36,2
176.39,1,20,3
90.81,6,52,1
59.74,3,36,2
41.42,8,30,2
75.41,2,48,1
76.85,6,38,1
45.98,6,60,2
81.23,6,48,1
106.11,6,42,1
29.99,4,48,2
37.18,3,52,2
30.24,6,34,2
33.54,5,60,2
39.45,6,78,2
38.31,6,48,2
31.88,6,26,2
10,9,36,2
45.09,6,32,2
74.62,7,50,1
79.88,7,38,1
95.97,5,22,1
294.4,6,30,3
69.89,5,40,1
53.64,5,42,2
30.36,6,28,2
90.82,9,42,1
40.6,6,32,2
84.55,4,50,1
55.9,9,48,2
96.51,8,32,1
51.46,7,54,2
44.67,7,30,2
30.32,7,48,2
71.69,6,44,1
58.69,6,40,2
31.33,2,22,2
122.6,6,58,1
26.77,7,42,2
45.49,4,36,2
81.62,6,36,1
13.25,6,34,2
96.54,3,42,1
60.59,7,34,1
72.8,6,40,1
54.24,6,26,2
41.44,7,40,2
30.27,5,44,2
33.76,9,52,2
135.17,7,46,1
57.2,4,48,2
34.91,2,22,2
30.41,6,42,2
30.75,8,52,2
52.75,5,52,2
49.22,9,40,2
56.86,2,54,2
30.43,4,26,2
82.19,5,38,1
11.93,5,24,2
190.85,2,42,3
58.27,6,52,2
58.72,9,52,2
50.76,1,40,2
45.73,4,36,2
30.11,6,50,2
27.21,7,38,2
130.12,8,26,1
59.02,5,48,2
257.97,7,54,3
87.11,9,48,1
11.52,6,46,2
55.06,6,40,2
38.8,7,24,2
100.78,5,42,1
33.26,5,36,2
36.22,9,42,2
84.39,9,40,1
30.53,6,40,2
36.36,6,30,2
19.99,7,24,2
52.01,2,34,2
89.16,2,30,1
44.19,4,44,2
94.99,7,60,1
42.73,3,36,2
207.22,8,50,3
63.97,6,34,1
94.75,2,48,1
40.19,5,60,2
40.58,4,50,2
86.1,6,36,1
54.74,0,28,2
54.27,3,38,2
78.25,5,52,1
33.69,6,50,2
90.53,0,34,1
33.79,5,38,2
86.97,6,50,1
30.41,7,46,2
30,5,32,2
34.99,8,48,2
31.92,3,28,2
36.31,1,40,2
34.88,6,42,2
17.14,1,86,2
56.3,6,40,2
14.75,4,36,2
53.45,6,48,2
69.91,8,34,1
80.07,6,42,1
40.61,5,50,2
56.24,4,34,2
37.34,5,38,2
35.2,7,38,2
67.39,7,54,1
141,6,40,1
98.39,8,28,1
48.66,6,40,2
82.36,9,52,1
21.5,7,40,2
275.43,7,44,3
67.45,5,48,1
98.53,8,32,1
53.78,6,50,2
51.36,7,26,2
4.53,1,70,2
87.75,8,34,1
47.77,0,32,2
35.69,6,56,2
57.14,6,40,2
30.25,8,50,2
31.39,9,46,2
34.99,7,46,2
29.71,2,38,2
51.3,6,42,2
79.03,4,30,1
53.23,7,30,2
72.45,4,22,1
29.85,2,48,2
34.99,5,54,2
123.68,9,46,1
198.79,6,58,3
51.76,9,28,2
38.89,5,54,2
38.05,9,52,2
16.99,9,42,2
73.84,5,34,1
31.69,3,52,2
54.77,7,52,2
18.99,9,58,2
82.91,4,32,1
36.21,6,56,2
128.31,6,38,1
45,9,48,2
32.78,8,26,2
35.1,8,52,2
30.09,9,50,2
40.08,4,66,2
33.32,0,34,2
90.01,9,84,1
32.62,8,52,2
38.08,8,60,2
31.06,9,46,2
65.84,6,42,1
32.78,7,44,2
18.6,8,58,2
97.53,4,58,1
31.61,7,42,2
30,3,46,2
46.17,6,32,2
30,1,44,2
28.97,8,40,2
50.48,6,48,2
50.38,6,44,2
81.83,9,58,1
232.06,3,22,3
48.38,6,24,2
33.94,8,32,2
67.67,6,46,1
51.45,6,38,2
45.27,6,62,2
36.24,7,38,2
30.26,9,54,2
136.93,6,54,1
77.06,2,68,1
57.97,6,26,2
47.82,4,54,2
29.91,6,50,2
53.12,8,46,2
48.67,1,32,2
32.85,6,42,2
59.2,9,22,2
30.26,9,50,2
54.06,8,36,2
42.77,9,52,2
33.25,4,62,2
60.06,7,40,2
16.99,1,64,2
33.96,4,60,2
265.18,6,32,3
13.78,9,40,2
30,1,22,2
48.95,9,48,2
53.49,0,30,2
29.99,3,30,2
10.49,6,36,2
63.94,7,48,1
33.7,6,56,2
52.64,5,28,2
30.27,1,38,2
63.95,6,32,1
52.63,4,30,2
44.46,3,28,2
90.8,7,52,1
33.08,7,52,2
35.73,6,68,2
35.33,3,48,2
58.49,5,30,2
47.82,3,50,2
54.82,5,30,2
12.19,6,20,2
32.78,9,42,2
40.74,9,42,2
33.21,7,36,2
51,5,42,2
63.54,7,54,1
46.63,1,28,2
35.83,6,52,2
43.25,4,22,2
54.06,6,68,2
87.44,8,48,1
210.62,6,42,3
82.79,4,28,1
67.55,7,52,1
64.62,9,48,1
34.98,6,34,2
58.81,7,52,2
33.24,1,60,2
61.16,6,44,1
57.55,4,26,2
115.62,7,38,1
84.91,6,26,1
411.9,0,38,3
57.84,1,36,2
34.99,5,64,2
61.19,8,38,1
62.2,3,28,1
60.52,6,56,2
58.1,5,54,2
42.3,7,28,2
22.09,6,58,2
82.16,6,28,1
43.65,6,36,2
34.24,3,48,2
57.05,1,48,2
62.05,6,66,2
94.32,6,30,1
60.57,8,52,2
47.5,7,34,2
70.2,6,60,1
60.53,5,36,2
50.25,4,78,2
31.48,5,40,2
29.99,9,34,2
125.64,7,54,1
53.82,5,36,2
75.67,6,44,1
16.99,6,62,2
29.99,7,58,2
30.37,7,38,2
40.25,7,46,2
40.85,6,32,2
30.27,7,34,2
47.98,8,42,2
32.79,8,28,2
95.07,6,30,1
47.71,5,34,2
53.1,1,26,2
208.41,1,26,3
49.99,6,34,2
30.66,3,52,2
30,5,82,2
32.17,1,24,2
87.07,6,26,1
74.52,6,32,1
81.76,7,44,1
22.91,9,38,2
46.79,0,24,2
51.98,9,32,2
34.12,5,26,2
96.77,5,52,1
36.31,1,58,2
47.79,8,54,2
57.15,6,38,2
257.99,9,52,3
59.84,3,72,2
41.43,6,60,2
31.06,8,48,2
50.73,9,48,2
51.43,1,42,2
50,5,30,2
33.83,5,48,2
38.24,7,52,2
56.91,5,28,2
138.46,6,40,1
7.11,6,34,2
49.05,6,22,2
11.52,6,46,2
29.99,1,66,2
30.26,6,28,2
21.44,6,34,2
22.68,9,38,2
