MonthlyRevenue,IncomeGroup,AgeHH1
85,6,42
60.78,7,38
30.98,5,28
100.09,5,50
61.83,0,30
92.3,1,32
33.58,9,54
30.26,5,36
35.44,6,34
123.3,6,38
32.8,2,44
17.08,4,32
14,6,56
71.51,1,50
87.81,3,38
31.39,9,40
35.49,7,42
69.77,4,36
83.03,9,28
67.14,7,38
104.94,6,24
29.99,7,36
29.03,2,28
58.12,6,50
93.77,6,44
40.61,7,30
75.79,2,66
16.69,7,48
66.44,7,64
63.81,5,50
109.83,7,60
81.32,7,26
145.72,6,32
70.44,8,54
55.02,6,54
13.82,9,42
56,6,26
77.03,6,40
138.34,1,30
57.48,3,28
32.84,6,64
25.41,7,46
29.99,5,94
29.99,9,54
19.99,9,50
112.39,9,56
284.61,6,52
43.65,9,46
83.14,6,26
47.49,7,42
32.85,7,34
51.68,3,52
38.41,4,32
85.99,9,48
12.68,6,40
38.95,5,30
63.2,8,44
118.19,2,60
35.32,5,30
42.35,5,34
51.98,9,58
65.71,9,52
5.75,7,70
30.79,7,32
54.17,9,24
54.28,6,36
32.09,7,42
53.86,5,26
110.81,5,24
89.94,6,34
78.22,0,28
36.51,9,48
36.24,9,52
10.85,9,48
40.24,2,26
85.52,7,30
47.01,6,54
41.78,6,48
29.99,7,28
34.29,9,58
55.36,6,38
40.41,6,46
50.24,3,42
29.99,6,22
22.49,7,42
103.08,8,28
51.03,9,52
55.78,9,48
86.56,6,36
42.13,9,40
50.03,6,36
73.5,7,30
106.85,9,46
78.5,6,48
84.17,8,60
70.05,9,48
9.68,3,52
33.37,6,30
29.99,5,44
44.68,6,32
30.14,3,48
52.17,6,56
161.13,3,50
10,9,44
70.97,9,56
29.99,3,46
59.58,6,42
14.15,9,64
30.78,7,62
50.01,2,44
99.36,9,38
30,9,42
29.99,4,34
49.85,7,44
38.05,5,58
50.69,9,50
35.59,5,26
126.66,4,36
69.45,9,22
29.99,6,50
26.81,5,34
198.25,7,46
29.51,7,64
22.59,8,74
10,9,52
46.35,8,52
42.93,3,32
50.57,0,44
42.25,5,30
62.47,3,26
108.84,5,36
49.1,8,54
109.36,6,40
19.16,3,74
76.03,1,30
29.99,9,52
28.75,6,44
65.81,7,28
9.59,8,40
72.38,7,44
48.65,7,28
58.1,4,32
116,5,22
30.26,7,62
40.52,4,40
138.62,7,54
99.84,4,26
35.58,3,38
47.01,7,48
19.48,6,44
186.35,4,40
30.26,6,52
30.7,4,46
57.46,9,48
93.38,7,60
39.22,7,54
50.98,9,60
35.67,0,22
13.43,1,48
84.9,6,44
61.93,8,38
11.94,7,38
94.88,8,34
63.72,9,56
38.67,6,46
40.02,8,38
91.3,2,28
85.12,2,24
30.75,7,74
30.93,7,46
38.07,9,52
34.31,1,50
80.33,7,50
51.01,9,50
75.11,6,68
53.09,2,34
83.41,9,60
12.62,7,46
17.5,9,48
105.63,7,34
222.23,7,56
31.82,6,48
75.67,7,30
47.69,5,28
67.68,7,36
30.07,6,42
38.83,7,48
147.19,9,38
57.26,8,48
19.34,9,38
28.75,9,60
121.95,7,48
41.59,6,20
46.71,9,30
53.94,1,56
38.51,9,40
79.53,6,28
210.24,9,32
60.37,7,32
50.1,6,32
30.28,4,42
69.75,9,60
35.41,4,46
13.5,6,28
135.12,8,42
91.5,9,54
127.51,5,50
29.99,6,48
29.99,7,38
71.05,5,28
61.05,6,54
51.69,1,58
66.15,4,32
52.48,6,30
96.04,3,34
30.95,9,48
59.99,7,36
59.82,8,52
29.99,4,62
37.99,7,38
75.39,6,32
30.26,5,28
30.26,0,54
29.05,3,30
29.99,1,68
51.41,6,26
112.33,5,52
54.48,7,34
24.94,8,40
10.09,7,46
32.1,3,56
62.18,7,42
84.99,6,26
11.56,4,44
39.88,8,22
26.78,3,32
38.11,9,44
124.75,5,40
53.09,7,44
71.99,6,34
42.72,9,50
10.34,6,54
28.74,9,68
75.5,8,40
29.99,7,74
75.24,6,42
39.01,8,52
80.89,5,62
114.08,9,32
5,9,26
60.27,9,48
29.61,2,52
51.51,3,38
49.44,5,32
93.08,7,44
84.91,6,36
85.24,9,82
84.61,5,56
299.99,9,38
35.3,6,48
51.49,5,44
132.83,5,28
37.23,5,38
80.64,4,22
51.35,8,48
86.56,5,44
64.8,6,48
60.29,5,28
35.78,6,28
118.38,5,20
54.3,5,46
34.99,5,42
62.72,4,72
10,6,32
23.06,5,30
60.4,7,34
23.25,5,38
31.14,6,58
39.01,5,56
88.25,7,64
17.14,4,42
87.15,9,58
86.57,7,28
14.52,7,34
87.02,3,28
75.65,4,30
50.06,6,54
95.61,6,52
50.78,2,28
37.36,6,34
45.52,7,36
111.86,5,26
64.2,0,30
25,3,28
30.26,1,60
40.91,4,52
54.77,5,92
77.69,5,34
30.32,0,48
53.99,5,34
40.09,5,46
11.09,5,46
23.58,4,48
60.85,6,36
113.78,9,42
55.3,3,32
49.99,7,52
44.03,7,26
51.16,3,36
54.31,4,46
21.31,4,24
104.27,1,30
28.49,9,62
10.74,9,52
14.65,4,54
19.34,3,50
32.31,5,32
50.48,5,34
110.8,6,42
30.26,3,36
30.53,4,42
71.52,4,34
47.16,6,48
55.52,9,54
50.44,3,28
68.77,6,56
62.55,7,24
85.46,5,48
97.45,7,30
9.93,9,36
255.78,1,22
46.45,6,40
39.99,2,52
35.56,1,28
70.23,1,20
37.45,1,30
37.31,6,26
43.72,9,54
51.88,7,28
59.44,5,48
82.6,6,32
58.68,7,52
62.84,9,36
34.93,2,50
50.09,7,56
82.69,6,42
29.99,7,52
126.67,8,30
41.28,9,58
10,7,48
67.58,4,30
61.39,5,36
73.25,9,32
42.24,3,56
95.77,6,54
13.5,7,64
33.24,6,78
178.95,7,22
51.32,7,42
37.56,1,34
43.84,6,64
56.62,7,42
35.99,4,20
92.25,3,40
47.25,7,44
52.43,8,44
53.37,4,38
29.99,7,48
28.74,8,74
51.97,7,44
39.51,7,32
73.45,4,58
57.08,4,40
66.63,3,42
21.55,6,50
50.53,6,88
31.78,7,50
52.29,9,52
90.93,9,54
56.51,8,30
30.07,7,46
17.86,7,28
104.88,8,26
31.68,9,32
30.06,7,46
52.99,7,44
99.58,2,34
45.65,5,44
28.31,6,28
25.04,5,30
97.22,4,68
51.74,6,58
51.6,9,44
73.14,6,40
71.89,1,46
108.28,7,36
51.05,6,38
48.12,5,56
54.48,0,26
57.52,4,62
24.5,6,44
54.97,4,22
79.41,6,30
205.32,7,44
83.06,6,62
21.18,2,42
40.6,9,54
52.88,6,66
45.69,6,44
29.99,5,72
50.43,9,52
35.8,3,28
28.88,3,48
36.51,1,42
54,7,50
50.92,6,34
52.02,2,40
33.34,6,28
90.42,8,30
37.14,3,58
11.74,4,26
44.49,7,42
30.26,6,50
38.11,9,48
30.06,5,54
108.37,9,36
110.57,7,44
67.19,6,36
30.26,6,72
64.53,7,32
81.56,5,50
12.2,3,68
72.8,7,46
82.94,6,30
49.99,7,36
29.99,7,36
113.97,9,76
287.28,8,40
59.91,3,40
66.92,6,36
164.29,8,24
39.61,6,58
49.99,3,54
32.85,4,52
49.09,1,54
43.21,4,62
259.42,5,58
14,8,30
69.29,6,44
98.61,7,30
29.99,7,48
161.12,7,28
82.28,7,34
10,7,62
54.17,5,44
10.74,9,56
53.37,8,58
50.83,6,36
72.42,4,26
31.43,6,28
36.69,3,26
13.07,8,34
51.85,6,40
57.07,7,56
30.46,6,32
119.62,2,24
51.05,4,34
31.93,6,24
98.71,6,48
30.5,9,46
30.48,7,56
30.26,6,40
75.1,6,38
119.94,5,40
62.67,1,24
69.55,3,34
88.18,4,50
80.73,7,20
52.47,6,70
32.99,1,76
92.42,8,62
91.18,6,42
13.25,8,78
90.62,4,52
39.56,8,44
29.99,6,50
108.96,7,32
196.4,5,34
23.22,7,30
34.99,7,48
43.99,2,36
40.47,9,56
114.31,7,30
41.09,5,52
60.94,6,26
33.06,6,42
135.39,6,34
219.07,6,36
69.97,9,64
15.38,4,46
49.99,5,60
103.98,6,34
33.77,4,42
33.49,7,38
44.41,7,40
46.48,3,46
29.99,6,46
41.42,5,44
126.5,6,36
9.6,7,64
56.24,6,26
11.67,9,54
45.61,3,34
37.49,5,46
32.99,9,48
51,6,32
56.56,2,24
29.99,5,30
70.78,0,48
78.28,3,22
53.08,0,48
69.75,4,58
49.99,9,42
55.35,8,48
13.33,6,50
10.29,6,52
22.5,9,54
59.29,5,32
50.03,9,48
75.67,6,80
262.06,3,38
33.57,7,42
53.44,3,46
206.99,3,38
63.6,6,42
53.24,6,42
60.63,7,56
39.99,6,46
85.7,6,46
75.92,3,62
99.78,5,44
146.5,2,76
114.16,5,38
81.74,4,42
31.54,4,68
128.64,6,22
10,7,48
44.91,5,24
74.95,9,46
40.71,6,30
34.73,5,28
51.49,4,52
35.83,6,58
48.29,9,50
50.25,7,32
38.24,4,22
62.98,6,36
56.4,7,46
29.99,6,64
68.98,1,32
30.24,4,46
10.68,5,30
27.49,6,42
68.85,6,58
12.03,9,42
49.99,7,42
50.57,9,48
81.76,6,34
12.32,7,50
39.76,6,42
10,7,40
91.81,6,52
84.21,6,54
50.24,0,28
53.24,2,42
49.05,5,60
14.39,9,52
146.8,5,48
165.57,9,52
232.19,5,52
138.37,6,22
50.12,4,64
38.15,4,54
20.17,6,30
31.54,6,60
78.64,5,32
36.31,6,34
50.44,5,48
33.5,6,28
49.99,8,38
67.99,2,30
31.71,3,54
31,9,44
66.67,4,46
57.8,6,84
63.69,6,54
20.42,6,58
59.27,8,34
22.99,6,32
39.98,6,74
75.17,9,46
104.98,9,48
33.59,6,36
39.02,9,44
32.03,4,26
47.12,3,52
21.11,3,26
101.36,4,56
30.07,8,40
58.97,7,54
23.89,7,32
41.23,5,54
82.17,3,26
50.4,7,54
53.44,3,70
58.06,9,56
40.05,9,32
37.64,8,46
21.56,6,24
46.7,7,54
55.9,1,26
54.99,5,48
64.59,7,36
97.73,8,50
34.42,7,54
69.99,7,58
36.78,1,20
11.72,6,30
37.07,7,34
35.77,5,24
75.54,9,44
10.25,9,56
90.61,8,56
14.15,6,30
19.99,2,72
41.27,3,50
110.24,9,42
42.88,7,56
41.02,5,34
57.86,7,28
77.62,3,26
36.06,7,28
37.49,6,54
51.98,7,30
61.62,6,34
35.48,3,38
53.27,0,24
46.9,6,54
91.28,3,42
48.96,4,38
82.66,7,28
10,9,60
60.7,7,42
51.88,7,56
58.38,2,28
35.94,3,44
55.48,6,20
44.59,9,58
62.92,1,34
38.83,7,54
107.35,7,52
51.08,3,24
29.4,9,50
81.98,8,36
45.36,5,26
114.94,0,18
50.51,6,48
98.72,2,28
32.37,4,38
19.92,0,58
95.44,6,30
40.44,6,52
30.76,4,42
160.78,6,56
91.11,7,72
50.59,6,56
53.39,6,30
50.79,5,56
22.99,6,74
14.54,6,54
46.07,5,60
30.24,6,58
19.99,9,40
44.84,7,38
30.36,3,42
15.07,8,48
42.62,2,48
34.07,6,30
46.51,9,52
54.07,4,50
73.49,5,46
10,8,48
51.8,0,24
68.88,6,28
39.24,1,24
47.23,0,24
10.09,8,54
34.83,7,28
10.09,8,76
90.23,7,62
105.19,6,54
113.22,9,32
50.59,3,24
51.99,5,54
10.25,9,52
42.33,7,50
52.97,6,64
75.67,6,52
99.66,6,50
51.23,6,38
31.73,9,28
199.18,0,22
48.46,6,44
124.61,4,38
106.99,6,52
45.21,6,50
55.6,1,20
29.99,9,58
60.53,7,36
10.3,6,44
106.11,4,50
23.04,6,46
76.26,4,26
130.83,8,30
50.22,5,38
57.52,6,56
34.99,6,72
82.04,6,52
31.65,2,44
35.83,7,38
11.77,4,44
191.29,6,28
70.78,4,36
95.71,8,42
34.72,4,40
63.7,4,54
167.87,9,40
24.91,6,60
80.39,2,38
29.99,4,38
40.76,6,38
57.15,5,64
96.43,6,30
56.68,6,38
37.99,9,40
38.65,0,22
47.49,4,32
251.28,6,32
56.78,9,54
47.49,3,52
31.39,6,24
55.8,6,50
30.48,7,30
10,9,62
49.31,0,26
16.55,5,76
100.31,5,34
33.45,5,34
29.99,4,66
77.44,8,28
79.06,2,44
18.7,6,62
35.45,6,28
37.96,6,58
55.53,8,56
53.79,6,52
61.13,3,50
44.59,7,46
30.26,6,54
55.07,8,46
39.15,9,22
156.2,9,32
35.34,3,26
29.99,6,64
53.24,0,24
50.89,8,38
10.09,8,56
36.97,9,34
13.44,3,54
28.65,2,28
35.93,8,26
29.4,7,46
67.98,0,34
32.02,5,60
29.99,5,86
106.18,2,26
19.99,4,46
31.49,9,40
106.28,7,34
90.6,4,60
40.91,6,52
115.25,7,50
20.18,6,42
34.99,6,50
50.24,7,68
50.73,6,20
32.49,7,60
61.5,6,52
19.65,5,40
40.35,4,28
61.21,1,26
46.01,6,26
111.92,7,40
42.69,7,24
53.22,8,50
57.97,4,66
64.67,6,40
74.29,4,50
85.8,5,54
30.03,9,30
31.51,7,26
78.14,7,28
36.33,7,46
102.97,8,32
52.17,7,48
34.25,7,44
103.46,5,30
77.04,6,28
102.16,5,52
66.59,3,36
47.74,4,28
43.48,2,38
23.6,6,42
107.68,5,26
30.84,7,26
16.84,6,50
90.01,4,46
33.49,4,46
10.34,8,48
19.99,6,26
26.42,6,24
54.59,9,38
33.35,9,40
57.12,3,50
38.73,5,26
68.14,9,54
37.81,3,54
58.84,6,38
29.99,4,42
42.83,1,30
44.14,4,28
135.61,4,28
10.59,6,36
108.5,6,38
5,7,30
65.78,8,28
92.7,5,56
38.24,3,46
60.99,4,28
75,9,50
33.24,7,50
71.92,2,58
12.3,8,38
31.13,7,36
112.6,9,50
53.24,6,42
165.37,4,34
33.35,5,54
38.64,6,40
80.27,9,46
34.99,7,26
36.88,7,48
73.43,6,50
33.86,6,34
151.58,6,44
66.08,3,46
48.59,1,70
32.3,9,38
91.62,7,38
20.17,5,54
129.9,5,56
33.47,5,52
34.99,6,64
46.4,3,30
64.64,5,24
60.73,3,24
50.73,9,66
150.53,6,28
20.74,8,36
84.53,1,60
23.31,9,44
61.07,4,36
37.92,6,44
38.48,6,48
31,6,34
167.81,5,32
75.48,9,40
23.21,9,32
56.14,9,24
116.52,2,26
93.86,8,40
83.13,6,40
56.56,9,54
79.52,9,54
100.34,7,44
43.53,6,54
51.25,1,38
19.99,5,64
40.24,4,40
100.48,7,20
50.24,4,26
11.21,9,48
30.07,9,48
61.16,8,48
5.29,5,28
42.04,3,28
29.99,4,38
30.1,9,52
43.84,6,42
59.29,5,52
88.21,6,40
37.06,6,46
89.12,5,48
82.44,7,36
29.99,7,50
75.5,9,46
29.42,6,40
60.45,7,50
36.03,7,56
10,9,74
47.28,4,38
55.94,7,56
35.88,6,22
86.19,6,54
33.24,6,42
108.94,9,52
63.64,7,58
39.99,6,62
30.26,4,58
60.41,5,44
40.24,9,52
58.96,7,30
60.71,6,50
90.25,5,32
40.5,7,26
11.73,8,50
51.3,7,52
114.32,0,30
150.53,5,26
33.15,6,30
129.7,8,66
17.85,6,46
62.44,5,28
10.09,7,56
41.78,1,42
114.58,6,38
58.6,2,28
31.43,7,64
47.49,4,26
32.49,4,36
13.38,4,26
30.82,6,34
115,7,36
93.99,7,46
21.44,7,44
45.52,6,30
40.41,7,58
66.3,6,32
76.73,7,30
149.7,2,38
34.33,7,34
21.83,9,54
47.49,9,54
45.25,7,20
40.14,8,32
63.28,9,32
73.89,8,44
30.52,7,46
29.99,6,58
153.04,6,36
29.2,6,54
57.45,8,48
155.25,6,38
30.24,5,56
57.03,6,36
43.66,7,46
22.45,3,50
40.83,9,54
95.92,6,52
71.86,5,36
142.74,8,64
132.37,9,44
31.77,6,48
30.09,6,52
36.08,5,62
78.24,1,34
76.41,5,36
71.97,3,32
59.99,4,50
43.7,6,34
75.98,9,58
84.19,9,36
7.62,6,48
12.44,6,48
35.72,2,22
40.49,1,36
90.88,7,44
88.72,6,24
34.98,4,46
77.91,5,32
66.24,5,26
10.75,6,54
10,8,38
41.72,3,26
53.69,2,36
55.93,7,56
47.8,7,28
34.25,6,44
37.87,6,36
55.35,7,34
29.99,5,36
46.53,9,26
43.24,4,56
54.19,6,34
106.69,6,34
66.33,3,28
82.84,4,28
39.38,4,38
10,8,38
69.99,7,28
13.1,4,58
39.37,6,36
38.09,5,32
30.63,6,50
46.6,6,40
33.24,3,70
30.24,7,38
20.17,6,56
52.58,9,46
125.98,1,64
48.65,3,22
79.99,7,40
85.41,4,32
63.24,4,50
86.29,9,54
50.91,6,22
77.8,0,50
40.15,4,46
332.35,6,46
9.99,9,60
53.8,6,42
91.75,5,74
75.48,3,30
60.14,9,36
86.01,7,36
42.09,1,28
30.09,6,70
52.36,6,38
33.24,6,48
58.45,7,38
10,4,48
55.99,2,44
33.41,0,30
18.39,9,44
53.69,3,46
60.9,9,44
43.54,7,56
93.93,9,38
99.64,6,34
15.19,1,20
91.49,7,52
75.96,7,54
38.9,3,42
87.46,9,48
41.51,3,38
66.89,3,42
55.88,6,50
30.24,6,54
76.47,8,56
30.48,3,36
19.41,4,46
26.23,1,60
60.09,7,30
47.49,9,56
114.08,4,58
10,6,54
18.52,2,22
42.86,1,36
133.19,4,38
47.51,2,52
72.04,4,32
20.62,3,38
73.09,6,62
39.68,7,44
30.14,9,42
97.69,5,30
30.26,8,64
47.38,1,32
36.53,6,50
40.23,6,66
16.8,3,56
10.25,6,34
43.57,5,52
34.14,8,52
79.44,6,40
22.41,3,30
9.79,3,50
52.41,3,32
67.43,6,60
36.79,9,58
29.99,7,80
92.91,7,40
33.85,9,48
30.59,2,48
33.6,3,38
51.61,6,56
34.99,7,48
58.31,2,40
30.26,6,32
78.94,3,52
16.34,7,56
52.31,7,24
55.21,6,42
87,6,60
74.84,5,22
52.18,7,56
50.66,6,42
74.25,4,40
17.26,7,38
40.71,5,42
60.54,6,48
29.99,7,40
50.44,6,40
59.15,4,32
51.32,9,20
131.23,5,36
60.53,8,42
10,7,58
41.02,8,32
45.52,2,54
58.47,1,26
35.44,3,40
93.08,6,30
153.51,6,32
77.8,6,50
63.61,4,34
30.26,9,42
37.16,9,36
109.94,7,32
157.25,7,42
50.03,6,50
52.7,7,46
86.14,9,46
29.99,3,28
50.48,7,46
30.61,5,34
7.5,2,26
79.66,3,40
40.88,6,56
29.99,7,56
33.03,7,44
102.59,0,46
12.51,7,28
256.12,1,50
576.86,4,58
30.48,9,48
44.37,3,50
79.33,3,50
55.19,5,38
69.28,6,54
408.65,9,50
52.39,0,30
25.57,4,50
49.99,6,32
108.61,3,30
33.51,6,48
50.24,7,46
38.47,5,34
80.96,7,52
43.23,4,34
56.84,9,54
62.55,0,30
126.51,8,32
47.25,8,36
10.1,6,48
29.99,3,30
111.57,7,24
43.04,3,40
31.89,5,50
43.94,6,42
40.73,7,38
41.65,1,24
37.99,6,44
38.75,6,38
211.29,2,30
84.95,7,54
68.94,3,44
36.2,1,28
83.12,3,54
169.96,5,38
50.48,6,40
33.95,6,46
41.68,6,32
6.77,3,42
53.51,5,42
29.99,7,58
67.27,6,36
51.34,9,50
54.6,5,46
37.87,1,78
20.87,4,42
78.4,6,28
51.01,5,34
57.23,4,40
51.62,9,44
102.79,6,24
30.26,0,26
158.9,4,54
56.12,9,54
29.99,9,52
21.28,4,50
30.26,6,46
15.84,9,36
34.36,5,44
78.01,8,54
10,9,74
60.73,6,38
46.44,6,58
34.73,6,42
53.2,4,44
61.53,3,50
29.99,9,68
10.49,5,24
61.19,6,38
40.48,7,60
57.99,7,36
31.97,7,34
199.58,3,28
91.71,6,28
52.68,5,34
41.74,9,24
77.97,6,30
48.12,3,28
40.33,3,20
30.68,3,34
83.47,0,36
56.43,5,42
74.72,8,46
34.58,1,42
45.7,5,34
30.56,9,40
61.82,9,44
114.89,7,54
30.51,7,36
35.35,4,62
62.34,6,28
30.26,7,34
23.45,9,36
39.99,5,50
30.24,9,58
43.88,3,42
59.11,6,26
78.64,7,52
41.33,6,38
30.48,9,34
65.3,0,18
66.72,6,38
38.19,4,48
40.48,8,42
72.37,4,46
19.19,9,34
50.98,9,62
80.04,8,52
29.99,9,62
53.47,9,48
84.47,5,52
67.57,4,44
29.99,7,44
31.05,9,44
13,5,48
30.26,8,66
35.09,0,20
41.02,7,50
30.26,2,36
132.09,3,30
57.95,1,46
95.3,5,58
42.26,7,38
56.4,6,20
52.82,8,58
124.43,3,40
36.69,8,60
62.39,5,32
14.82,9,70
18.12,7,52
152.21,5,48
46.98,6,36
10.09,9,50
53.26,4,66
29.99,7,64
31.18,7,34
39.92,4,32
61.03,3,26
35.42,6,38
11.27,6,26
54.94,5,34
35.52,6,52
30.45,3,46
42.1,9,50
23.34,4,34
10.09,6,42
62.98,9,36
44.61,7,50
48.58,8,42
41.34,9,40
92.14,9,48
51.49,2,18
31.94,6,20
89.93,3,28
81.29,5,64
84.86,7,40
13.59,6,34
51.04,8,50
68.17,6,44
30.75,8,40
30.55,9,48
141.08,4,62
10.4,1,68
33.39,6,58
69.82,6,40
70.91,5,44
35.99,6,56
53.69,6,40
609.42,6,24
56.38,5,36
10.09,3,56
63.75,6,34
85.61,7,28
53.41,3,42
22.99,6,52
79.66,9,50
36.63,7,36
41.84,7,52
75.57,8,50
16.55,6,44
102.03,6,22
57.81,1,48
24.27,8,60
85.43,7,52
70.55,6,44
40.35,7,62
60.69,6,30
67.68,4,36
30,7,48
52.2,9,42
21.11,6,38
43.56,6,36
47.13,7,56
29.99,6,30
29.99,8,26
21.12,7,46
40.35,4,52
172.81,6,24
41.12,6,50
10.09,5,36
11.09,7,46
71.17,6,48
65.39,5,32
84.52,6,20
56.26,3,54
52.59,7,36
93.67,7,54
72,8,38
29.99,4,42
36.66,6,42
43.69,5,48
43.69,3,40
69.82,7,34
94.68,3,50
33.24,5,40
32.99,5,40
34.99,7,54
47.49,6,48
62.54,6,50
163.35,5,44
36.3,5,46
30.26,7,80
15.54,6,46
38.12,6,26
13.34,6,28
29.2,2,46
47.08,6,26
60.1,9,56
33.51,5,34
37.69,7,24
5,3,42
51.41,0,22
51.05,7,54
14.99,9,56
93.41,7,42
40.24,7,38
31.24,0,22
49.99,6,52
133.83,6,38
90.17,2,38
10.09,6,28
33.51,1,58
40.23,4,38
45.67,6,34
49.97,9,48
34.76,6,34
52.4,0,30
52.08,9,74
70.03,3,30
35.16,8,42
70.72,4,40
30.26,2,42
13.15,2,44
82.59,3,32
106.67,0,28
37.81,6,52
90.89,6,36
37.38,8,50
10.09,6,36
43.72,5,30
48.36,6,42
34.82,6,32
41.21,6,52
10,6,26
13.32,5,28
303.08,9,54
165.9,9,36
147.09,9,22
51.66,4,70
86.81,7,48
30.44,9,50
13.59,7,38
42.29,7,50
57.41,3,28
108.84,6,20
46.03,9,48
32.59,7,36
79.96,3,40
121.99,4,50
46.38,8,46
54.4,5,52
39.45,5,50
94.33,6,26
105,4,48
55.58,5,20
34.4,5,36
30.46,8,36
63.31,5,28
41.84,7,32
21.53,6,42
153.08,6,40
10.56,9,50
11.61,7,48
10.86,6,42
38.23,9,52
32.43,3,50
43.84,9,58
75.36,6,26
50.12,4,26
45.03,8,34
50.73,9,54
130.55,6,30
30.34,2,42
64.1,5,46
165.62,6,28
64.36,6,44
10,6,48
13.99,9,56
31.57,7,22
33.24,5,58
34.19,3,28
34.99,6,46
40.24,7,30
30.07,4,44
39.99,4,60
52.41,4,34
48.08,9,46
10.61,6,24
29.99,6,66
10,6,34
49.78,7,40
33.49,9,52
33.01,4,32
67.65,9,50
36.75,6,26
47.02,6,44
84.69,8,46
30.18,4,54
28.68,2,38
50.24,2,34
34.47,2,30
72.23,5,66
63.73,7,36
105.69,0,26
10.22,9,52
12.49,7,34
112.1,9,44
90.5,6,42
62.91,9,22
222.8,7,30
60.89,6,32
11.9,6,32
30.3,0,32
30.66,7,40
67.68,5,24
11.24,7,44
40.35,7,52
42.49,9,28
29.99,9,86
36.02,6,50
11.39,8,46
60.75,4,62
42.82,3,26
25.66,7,40
53.24,7,54
58.26,7,56
42.22,5,52
50.24,9,60
33.24,6,88
158.99,5,26
78.52,7,50
37.49,8,30
57.55,6,46
33.34,6,52
29.99,6,46
12.28,6,36
83.62,6,56
27.99,9,54
46.99,4,62
15.07,7,50
53.9,6,52
31.82,5,50
113.28,6,46
13.5,9,36
55.21,4,34
75.24,6,28
82.93,4,40
13.74,7,44
40.29,6,30
52.12,9,66
48.17,3,52
268.42,4,30
80.74,2,66
41.83,4,32
155.44,6,34
54.09,7,46
93.42,6,34
49.99,4,48
50.94,8,30
10.18,1,34
10,8,46
45.06,5,56
50.44,7,40
32.05,8,42
29.99,6,30
70.58,6,38
78.98,3,30
104.36,6,56
75.99,7,48
42.33,8,36
34.45,4,32
74.8,6,28
5,5,44
52.1,4,46
33.24,4,44
32.94,7,28
52.34,6,42
32.61,6,42
86.13,9,58
30.26,9,52
119.12,7,46
36.78,6,50
98.52,6,82
49.45,5,44
40.37,0,74
51.56,6,42
29.99,8,54
69.02,5,44
64.72,6,24
117.57,7,38
28.74,7,64
232.3,1,24
12.56,6,40
43.15,6,50
93.57,9,44
52.67,9,56
51.76,9,52
33.39,7,66
26.86,9,54
10,5,32
94.13,4,38
52.99,6,54
43.48,3,56
39.99,9,48
130.35,5,28
57.5,4,54
31.41,6,52
53.67,1,48
30.26,6,52
32.06,7,48
49.15,5,24
19.99,6,78
22.52,8,36
46.76,8,62
30.51,6,64
88.72,7,52
49.85,6,34
37.98,6,50
40.28,4,46
14.34,7,44
40.6,9,42
77.2,3,26
50.94,9,70
52.03,1,56
54.77,7,54
39.34,9,56
34.99,8,66
58.23,3,28
51.03,4,56
99.73,9,48
30.62,4,32
89.15,7,60
61.35,2,44
29.88,9,66
10.12,4,42
62.33,4,22
39.62,8,46
46.05,9,56
80.23,7,48
18.26,5,32
190.24,7,46
93.9,5,22
31.89,6,34
52.45,4,24
85.95,8,46
99.05,5,50
20.21,6,42
33.45,8,44
75.56,7,46
63.54,9,44
63.56,9,56
30.48,6,40
25.07,9,56
92.12,4,52
121.94,9,40
19.99,7,46
71.73,6,46
51.61,6,40
82.05,1,38
10.38,5,54
16.25,6,58
40.24,6,48
13.19,1,80
60.33,1,32
107,9,46
35.16,6,48
29.99,6,54
20.17,5,40
51.9,6,44
101.62,8,40
40.87,6,50
30.49,6,46
41.51,4,40
39.58,0,22
226.52,1,56
57.44,0,18
29.99,6,32
159.99,8,54
67.19,6,28
31.38,8,50
53.69,6,32
31.03,2,54
30.87,4,28
51.48,7,46
41.55,3,42
53.16,2,44
62.93,6,28
128.84,6,36
141.7,8,40
49.44,3,30
50.24,4,88
42.55,6,44
38.22,9,52
28.54,9,46
54.69,5,78
169.28,0,26
36.97,6,20
51.68,5,54
37.88,7,24
30.34,6,30
47.03,6,26
42.99,5,44
53.69,9,48
91.05,7,48
59.99,3,66
69.58,4,38
75.99,4,46
19.99,9,80
164.5,9,40
55.83,4,48
148.15,7,84
51.98,5,46
33.71,6,50
12,4,48
18.47,6,32
73.48,4,46
84.4,5,42
93.68,5,32
40.15,4,50
30.09,7,62
30.24,9,70
58.03,6,42
21.64,8,34
36.98,6,44
36.91,7,20
40.75,4,54
16.6,6,54
211.62,7,50
42.31,7,32
51.93,8,44
56.29,9,54
14.01,6,38
10,8,42
29.25,8,52
35.3,9,22
41.58,6,58
91.69,5,48
171.25,7,40
43.81,3,26
63.46,2,38
49.17,5,30
44.35,6,46
101.06,7,30
29.99,9,56
118.98,5,48
30.26,4,40
35.3,7,52
11.7,9,34
152.43,6,52
251.79,9,56
84.55,9,40
35.94,9,56
11.55,9,38
48.84,5,44
36.2,6,26
49.4,1,42
21.44,6,46
12.59,7,42
40.35,6,36
10,9,52
15.82,4,30
108.53,6,42
37.99,7,48
84.99,9,52
69.86,9,50
58.41,1,42
49.69,1,34
30.48,6,78
135.52,9,44
144.97,6,34
32.44,9,48
11.2,6,50
51.23,2,24
